epoch,train_loss,train_accuracy,train_f1_macro,val_loss,val_accuracy,val_f1_macro,best_val_f1_macro,is_best
39,0.880410314886973,0.6138581659458363,0.5599349892889547,0.9647350177975462,0.6046780263800559,0.5218205160465713,0.5572646959016785,0
40,0.8491214352384847,0.6289338067597663,0.5826714905748731,0.8793386074043067,0.6271757701262621,0.5445610391635354,0.5572646959016785,0
41,0.8148651686377535,0.6446631772422199,0.6029577599009588,0.8996580358159508,0.6273722511422388,0.5448167915727504,0.5572646959016785,0
42,0.7770235133450288,0.6658740460498677,0.6279345387233191,1.009865894404232,0.6135462711031592,0.5233994608999353,0.5572646959016785,0
43,0.7423307459368967,0.682936087837787,0.6474215166581835,1.084536005883475,0.6075011020813604,0.5159141210010786,0.5572646959016785,0
44,0.7116723361059022,0.6954325188928115,0.6613219850663947,1.2416707577019335,0.5964413711184929,0.5038982997974092,0.5572646959016785,0
45,0.6740612868196852,0.7180794458492281,0.6858419654724145,1.4373505744669173,0.5736201210909083,0.48272269604089574,0.5572646959016785,0
46,0.6431914048682891,0.7323886275894189,0.7009325372999863,1.6469778728451145,0.5559299216663915,0.4666473440945368,0.5572646959016785,0
47,0.609763183528197,0.7510091964188206,0.7207391165842265,1.9141868137226485,0.5417527086884405,0.4534536545246546,0.5572646959016785,0
48,0.5797701430235763,0.7650725508878912,0.7355461529808572,2.3060405702672453,0.5251625839341092,0.43666061477916124,0.5572646959016785,0
