id,created_at,updated_at,s_node_id,e_node_id,length,street_id,max_velocity,street_level,name,type,type_bus_station,type_car,type_cinema,type_clothes,type_company,type_convenience,type_fuel,type_government,type_house,type_marketplace,type_motorway,type_motorway_link,type_pitch,type_primary,type_primary_link,type_residential,type_school,type_secondary,type_secondary_link,type_tertiary,type_tertiary_link,type_trunk,type_trunk_link,type_unclassified,type_university
6074,2020-10-18T13:28:43.246Z,2020-10-18T13:28:43.246Z,1456,1733,0.175,1080,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075,2020-10-18T13:28:43.248Z,2020-10-18T13:28:43.248Z,1733,4989,0.042,1080,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,2020-10-18T13:28:43.249Z,2020-10-18T13:28:43.249Z,4989,2906,0.074,1080,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,2020-10-18T13:28:43.251Z,2020-10-18T13:28:43.251Z,2906,1773,0.068,1080,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6078,2020-10-18T13:28:43.253Z,2020-10-18T13:28:43.253Z,1773,1527,0.18,1081,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,2020-10-18T13:28:43.254Z,2020-10-18T13:28:43.254Z,1527,1673,0.22,1081,,3,Lý Tự Trọng,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,2020-10-18T13:28:43.276Z,2020-10-18T13:28:43.276Z,1459,4909,0.038,1082,,4,Nam Kỳ Khởi Nghĩa,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6081,2020-10-18T13:28:43.283Z,2020-10-18T13:28:43.283Z,2908,4902,0.013,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6082,2020-10-18T13:28:43.287Z,2020-10-18T13:28:43.287Z,2909,1463,0.091,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6083,2020-10-18T13:28:43.290Z,2020-10-18T13:28:43.290Z,1463,4903,0.073,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6084,2020-10-18T13:28:43.292Z,2020-10-18T13:28:43.292Z,4903,6509,0.058,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6085,2020-10-18T13:28:43.295Z,2020-10-18T13:28:43.295Z,6509,1423,0.077,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6086,2020-10-18T13:28:43.297Z,2020-10-18T13:28:43.297Z,1423,6477,0.002,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6087,2020-10-18T13:28:43.303Z,2020-10-18T13:28:43.303Z,4342,6479,0.004,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6088,2020-10-18T13:28:43.305Z,2020-10-18T13:28:43.305Z,6479,1425,0.075,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6089,2020-10-18T13:28:43.308Z,2020-10-18T13:28:43.308Z,1425,4904,0.068,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6090,2020-10-18T13:28:43.310Z,2020-10-18T13:28:43.310Z,4904,1776,0.072,1083,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6091,2020-10-18T13:28:43.313Z,2020-10-18T13:28:43.313Z,1473,2388,0.009,1084,,4,Pasteur,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6092,2020-10-18T13:28:43.314Z,2020-10-18T13:28:43.314Z,8172,5669,0.028,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6093,2020-10-18T13:28:43.318Z,2020-10-18T13:28:43.318Z,629,3059,0.044,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,2020-10-18T13:28:43.319Z,2020-10-18T13:28:43.319Z,3059,5606,0.023,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6095,2020-10-18T13:28:43.322Z,2020-10-18T13:28:43.322Z,5606,360,0.053,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6096,2020-10-18T13:28:43.324Z,2020-10-18T13:28:43.324Z,360,1071,0.049,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6097,2020-10-18T13:28:43.326Z,2020-10-18T13:28:43.326Z,1071,1892,0.029,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,2020-10-18T13:28:43.329Z,2020-10-18T13:28:43.329Z,1110,7876,0.058,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6099,2020-10-18T13:28:43.330Z,2020-10-18T13:28:43.330Z,7876,9054,0.018,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6100,2020-10-18T13:28:43.332Z,2020-10-18T13:28:43.332Z,9054,2948,0.009,1085,,3,Phan Đình Giót,secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6101,2020-10-18T13:28:43.347Z,2020-10-18T13:28:43.347Z,3112,8873,0.118,1086,80.0,2,Trường Chinh,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6102,2020-10-18T13:28:43.355Z,2020-10-18T13:28:43.355Z,8542,8541,0.112,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6103,2020-10-18T13:28:43.358Z,2020-10-18T13:28:43.358Z,8541,3728,0.133,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6104,2020-10-18T13:28:43.360Z,2020-10-18T13:28:43.360Z,3728,994,0.134,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6105,2020-10-18T13:28:43.362Z,2020-10-18T13:28:43.362Z,994,2172,0.02,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6106,2020-10-18T13:28:43.365Z,2020-10-18T13:28:43.365Z,854,8590,0.026,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6107,2020-10-18T13:28:43.367Z,2020-10-18T13:28:43.367Z,8590,2173,0.119,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6108,2020-10-18T13:28:43.368Z,2020-10-18T13:28:43.368Z,2173,2174,0.033,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6109,2020-10-18T13:28:43.371Z,2020-10-18T13:28:43.371Z,607,500,0.207,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6110,2020-10-18T13:28:43.373Z,2020-10-18T13:28:43.373Z,500,8896,0.045,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6111,2020-10-18T13:28:43.375Z,2020-10-18T13:28:43.375Z,8896,1096,0.042,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6112,2020-10-18T13:28:43.377Z,2020-10-18T13:28:43.377Z,1096,8923,0.091,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6113,2020-10-18T13:28:43.378Z,2020-10-18T13:28:43.378Z,8923,22,0.009,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6114,2020-10-18T13:28:43.384Z,2020-10-18T13:28:43.384Z,291,8925,0.005,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6115,2020-10-18T13:28:43.390Z,2020-10-18T13:28:43.390Z,8924,8879,0.05,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6116,2020-10-18T13:28:43.392Z,2020-10-18T13:28:43.392Z,8879,2175,0.077,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6117,2020-10-18T13:28:43.395Z,2020-10-18T13:28:43.395Z,2175,10494,0.032,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6118,2020-10-18T13:28:43.396Z,2020-10-18T13:28:43.396Z,10494,110,0.035,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6119,2020-10-18T13:28:43.398Z,2020-10-18T13:28:43.398Z,110,8881,0.076,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6120,2020-10-18T13:28:43.402Z,2020-10-18T13:28:43.402Z,8881,8880,0.074,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6121,2020-10-18T13:28:43.404Z,2020-10-18T13:28:43.404Z,8880,8868,0.15,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6122,2020-10-18T13:28:43.406Z,2020-10-18T13:28:43.406Z,8868,8869,0.221,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6123,2020-10-18T13:28:43.407Z,2020-10-18T13:28:43.407Z,8869,2176,0.025,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6124,2020-10-18T13:28:43.410Z,2020-10-18T13:28:43.410Z,2176,8648,0.18,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6125,2020-10-18T13:28:43.412Z,2020-10-18T13:28:43.412Z,8648,450,0.072,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6126,2020-10-18T13:28:43.414Z,2020-10-18T13:28:43.414Z,450,8649,0.068,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6127,2020-10-18T13:28:43.415Z,2020-10-18T13:28:43.415Z,8649,8646,0.076,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6128,2020-10-18T13:28:43.417Z,2020-10-18T13:28:43.417Z,8646,7731,0.097,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6129,2020-10-18T13:28:43.418Z,2020-10-18T13:28:43.418Z,7731,884,0.041,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6130,2020-10-18T13:28:43.420Z,2020-10-18T13:28:43.420Z,884,833,0.109,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6131,2020-10-18T13:28:43.422Z,2020-10-18T13:28:43.422Z,833,837,0.364,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6132,2020-10-18T13:28:43.424Z,2020-10-18T13:28:43.424Z,837,3887,0.018,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6133,2020-10-18T13:28:43.425Z,2020-10-18T13:28:43.425Z,3887,8589,0.225,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6134,2020-10-18T13:28:43.426Z,2020-10-18T13:28:43.426Z,8589,55,0.058,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6135,2020-10-18T13:28:43.428Z,2020-10-18T13:28:43.428Z,55,8588,0.068,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6136,2020-10-18T13:28:43.429Z,2020-10-18T13:28:43.429Z,8588,8501,0.174,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6137,2020-10-18T13:28:43.431Z,2020-10-18T13:28:43.431Z,8501,8494,0.041,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6138,2020-10-18T13:28:43.432Z,2020-10-18T13:28:43.432Z,8494,8499,0.05,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6139,2020-10-18T13:28:43.434Z,2020-10-18T13:28:43.434Z,8499,218,0.001,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6140,2020-10-18T13:28:43.437Z,2020-10-18T13:28:43.437Z,8493,698,0.157,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6141,2020-10-18T13:28:43.438Z,2020-10-18T13:28:43.438Z,698,8407,0.146,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6142,2020-10-18T13:28:43.440Z,2020-10-18T13:28:43.440Z,8407,7,0.017,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6143,2020-10-18T13:28:43.442Z,2020-10-18T13:28:43.442Z,8408,8406,0.022,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6144,2020-10-18T13:28:43.444Z,2020-10-18T13:28:43.444Z,8406,74,0.04,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6145,2020-10-18T13:28:43.447Z,2020-10-18T13:28:43.447Z,8409,785,0.097,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6146,2020-10-18T13:28:43.449Z,2020-10-18T13:28:43.449Z,785,633,0.062,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6147,2020-10-18T13:28:43.451Z,2020-10-18T13:28:43.451Z,633,249,0.219,1087,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6148,2020-10-18T13:28:43.545Z,2020-10-18T13:28:43.545Z,3117,4282,0.083,1088,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6149,2020-10-18T13:28:43.560Z,2020-10-18T13:28:43.560Z,4280,7967,0.03,1089,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6150,2020-10-18T13:28:43.563Z,2020-10-18T13:28:43.563Z,4281,4181,0.085,1089,60.0,1,Quốc lộ 22,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6151,2020-10-18T13:28:43.565Z,2020-10-18T13:28:43.565Z,3727,8599,0.006,1090,60.0,2,Quốc lộ 22,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6152,2020-10-18T13:28:43.572Z,2020-10-18T13:28:43.572Z,6121,3118,0.015,1090,60.0,2,Quốc lộ 22,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6153,2020-10-18T13:28:43.578Z,2020-10-18T13:28:43.578Z,9319,154,0.013,1091,,2,Hoàng Văn Thụ,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6154,2020-10-18T13:28:43.580Z,2020-10-18T13:28:43.580Z,154,9341,0.112,1091,,2,Hoàng Văn Thụ,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6155,2020-10-18T13:28:43.582Z,2020-10-18T13:28:43.582Z,9341,1970,0.023,1091,,2,Hoàng Văn Thụ,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
