_id,long,lat,in_segments
366370341,106.6471442,10.6851434,yes
366370378,106.6477784,10.7889817,yes
366370396,106.6526588,10.7584084,yes
366370423,106.656948,10.7377936,yes
366370433,106.5991582,10.7509735,yes
366370443,106.8184264,10.8439185,yes
366370455,106.7158538,10.7478627,yes
366370465,106.5739461,10.8740932,yes
366370472,106.6979236,10.8157548,yes
366370475,106.83283,10.817673,yes
366370535,106.7182533,10.7568169,yes
366370544,106.5898601,10.8574351,yes
366370560,106.688582,10.7981157,yes
366370579,106.7290101,10.834751,yes
366370597,106.6682969,10.7927968,yes
366370600,106.6037186,10.790698,yes
366370602,106.6374738,10.7409177,yes
366370636,106.6697446,10.79561,yes
366370640,106.6986392,10.8600303,yes
366370651,106.7078478,10.7617201,yes
366370659,106.730401,10.8740141,yes
366370727,106.5977281,10.8727654,yes
366370744,106.7624467,10.8678589,yes
366370748,106.6487344,10.7315741,yes
366370749,106.5928864,10.751554,yes
366370772,106.6463092,10.7582248,yes
366370783,106.6064152,10.7588068,yes
366370816,106.6754152,10.7448996,yes
366370822,106.6768179,10.8734556,yes
366370836,106.6031211,10.8881404,yes
366370840,106.739242,10.87027,yes
366370841,106.6719775,10.8146925,yes
366370842,106.6720273,10.7377716,yes
366370846,106.663773,10.755487,yes
366370857,106.7608464,10.8224515,yes
366370864,106.5599812,10.8327008,yes
366370870,106.7640236,10.7831796,yes
366370884,106.6445172,10.7796593,yes
366370918,106.6847377,10.7517126,yes
366370923,106.8368593,10.8046958,yes
366370929,106.7447169,10.864767,yes
366370938,106.6641612,10.7768786,yes
366370941,106.5965532,10.865866,yes
366370943,106.7790174,10.860887,yes
366370960,106.6116486,10.7566745,yes
366370966,106.7675662,10.8385833,yes
366370969,106.5931834,10.8753497,yes
366370971,106.6660257,10.7959425,yes
366370978,106.6007227,10.8529221,yes
366370983,106.7039461,10.7022324,yes
366370986,106.577618,10.8013227,yes
366370992,106.7101299,10.7475005,yes
366370994,106.7561196,10.8606745,yes
366371032,106.8298934,10.8450308,yes
366371059,106.5720784,10.8284535,yes
366371080,106.6080285,10.8887617,yes
366371081,106.7638593,10.7831655,yes
366371089,106.6267797,10.7932366,yes
366371126,106.6506001,10.7523777,yes
366371134,106.6462925,10.8757806,yes
366371142,106.7572073,10.8601925,yes
366371267,106.7108299,10.8118706,yes
366371269,106.6452335,10.764512,yes
366371306,106.6748063,10.7492555,yes
366371330,106.6874864,10.7951511,yes
366371332,106.5900708,10.8232864,yes
366371344,106.7006411,10.8759352,yes
366371371,106.744545,10.8728895,yes
366371375,106.6525082,10.7689285,yes
366371400,106.8586709,10.8033039,yes
366371445,106.605845,10.8760574,yes
366371473,106.6857452,10.7972798,yes
366371524,106.6346835,10.7872262,yes
366371563,106.6444544,10.7612154,yes
366371571,106.7423288,10.8790379,yes
366371573,106.7033887,10.6922875,yes
366371600,106.5665873,10.8806227,yes
366371606,106.600228,10.8394224,yes
366371610,106.7978296,10.8087341,yes
366371612,106.625551,10.8066158,yes
366371627,106.7445665,10.8642407,yes
366371631,106.5759001,10.8205568,yes
366371645,106.602496,10.871314,yes
366371650,106.6757437,10.758139,yes
366371665,106.7558813,10.8701131,yes
366371676,106.6045443,10.7884045,yes
366371677,106.5927493,10.746564,yes
366371683,106.5490095,10.7655341,yes
366371693,106.6000782,10.8499403,yes
366371712,106.6284452,10.7125445,yes
366371716,106.6341705,10.8147121,yes
366371718,106.7632042,10.8691813,yes
366371730,106.6587104,10.8518001,yes
366371762,106.6526094,10.7637745,yes
366371763,106.7651975,10.8619567,yes
366371791,106.6979393,10.7282205,yes
366371793,106.7970195,10.8146549,yes
366371802,106.6066102,10.8377862,yes
366371809,106.616721,10.7960263,yes
366371813,106.720127,10.738149,yes
366371817,106.6987417,10.8844729,yes
366371894,106.7370966,10.8041878,yes
366371920,106.7048425,10.811203,yes
366371936,106.6408272,10.7902184,yes
366371947,106.7902219,10.8599774,yes
366371983,106.5888394,10.8863061,yes
366371988,106.7416996,10.8303943,yes
366372085,106.5489506,10.7654273,yes
366372095,106.6549723,10.8062121,yes
366372097,106.8423853,10.847838,yes
366372100,106.6003574,10.8464996,yes
366372109,106.6613755,10.7833862,yes
366372118,106.6742065,10.7431712,yes
366372123,106.7380185,10.8559127,yes
366372146,106.6164927,10.8645089,yes
366372181,106.7431554,10.8802761,yes
366372192,106.825625,10.8070925,yes
366372201,106.5887362,10.8816272,yes
