id,tags.oneway,segment_id
635,yes,3901
635,yes,3902
635,yes,3903
635,yes,3904
635,yes,3905
635,yes,3906
635,yes,3907
635,yes,3908
635,yes,3909
635,yes,3910
635,yes,3911
635,yes,3912
635,yes,3913
635,yes,3914
636,yes,3915
637,yes,3916
637,yes,3917
638,yes,3918
639,yes,3919
639,yes,3920
639,yes,3921
640,yes,3922
640,yes,3923
640,yes,3924
640,yes,3925
640,yes,3926
640,yes,3927
641,yes,3928
642,yes,3929
642,yes,3930
642,yes,3931
642,yes,3932
642,yes,3933
642,yes,3934
642,yes,3935
642,yes,3936
643,yes,3937
643,yes,3938
643,yes,3939
643,yes,3940
644,no,3941
645,yes,3942
646,no,3943
647,yes,3944
647,yes,3945
647,yes,3946
648,no,3947
649,no,3948
649,no,3949
649,no,3950
649,no,3951
649,no,3952
649,no,3953
649,no,3954
650,yes,3955
650,yes,3956
650,yes,3957
650,yes,3958
650,yes,3959
650,yes,3960
651,yes,3961
651,yes,3962
651,yes,3963
651,yes,3964
651,yes,3965
651,yes,3966
652,yes,3967
653,yes,3968
653,yes,3969
653,yes,3970
653,yes,3971
654,no,3972
654,no,3973
654,no,3974
654,no,3975
654,no,3976
654,no,3977
654,no,3978
654,no,3979
654,no,3980
654,no,3981
654,no,3982
654,no,3983
654,no,3984
654,no,3985
654,no,3986
654,no,3987
654,no,3988
654,no,3989
654,no,3990
654,no,3991
654,no,3992
654,no,3993
654,no,3994
654,no,3995
654,no,3996
654,no,3997
654,no,3998
654,no,3999
654,no,4000
654,no,4001
654,no,4002
654,no,4003
654,no,4004
654,no,4005
654,no,4006
654,no,4007
654,no,4008
654,no,4009
654,no,4010
654,no,4011
654,no,4012
654,no,4013
654,no,4014
654,no,4015
654,no,4016
654,no,4017
654,no,4018
654,no,4019
654,no,4020
654,no,4021
654,no,4022
654,no,4023
654,no,4024
654,no,4025
654,no,4026
654,no,4027
654,no,4028
654,no,4029
654,no,4030
654,no,4031
654,no,4032
654,no,4033
654,no,4034
654,no,4035
654,no,4036
654,no,4037
654,no,4038
654,no,4039
654,no,4040
654,no,4041
654,no,4042
654,no,4043
654,no,4044
654,no,4045
654,no,4046
654,no,4047
654,no,4048
655,yes,4049
655,yes,4050
656,no,4051
656,no,4052
656,no,4053
656,no,4054
656,no,4055
656,no,4056
656,no,4057
656,no,4058
656,no,4059
656,no,4060
656,no,4061
657,yes,4062
658,yes,4063
659,yes,4064
660,yes,4065
661,yes,4066
662,yes,4067
662,yes,4068
662,yes,4069
663,no,4070
664,yes,4071
664,yes,4072
665,yes,4073
666,yes,4074
667,yes,4075
667,yes,4076
667,yes,4077
667,yes,4078
667,yes,4079
667,yes,4080
667,yes,4081
667,yes,4082
667,yes,4083
668,yes,4084
669,yes,4085
669,yes,4086
669,yes,4087
669,yes,4088
669,yes,4089
669,yes,4090
670,yes,4091
671,yes,4092
672,yes,4093
672,yes,4094
672,yes,4095
673,no,4096
673,no,4097
673,no,4098
673,no,4099
673,no,4100
673,no,4101
673,no,4102
673,no,4103
673,no,4104
673,no,4105
673,no,4106
673,no,4107
673,no,4108
673,no,4109
673,no,4110
673,no,4111
673,no,4112
673,no,4113
673,no,4114
673,no,4115
673,no,4116
673,no,4117
673,no,4118
673,no,4119
673,no,4120
673,no,4121
673,no,4122
673,no,4123
673,no,4124
674,yes,4125
674,yes,4126
675,yes,4127
676,yes,4128
676,yes,4129
677,yes,4130
678,yes,4131
678,yes,4132
679,yes,4133
680,yes,4134
680,yes,4135
681,yes,4136
682,yes,4137
683,yes,4138
683,yes,4139
684,yes,4140
685,yes,4141
685,yes,4142
686,no,4143
687,no,4144
687,no,4145
687,no,4146
687,no,4147
687,no,4148
687,no,4149
687,no,4150
687,no,4151
688,yes,4152
688,yes,4153
688,yes,4154
688,yes,4155
688,yes,4156
688,yes,4157
688,yes,4158
688,yes,4159
689,yes,4160
689,yes,4161
689,yes,4162
689,yes,4163
689,yes,4164
689,yes,4165
689,yes,4166
689,yes,4167
689,yes,4168
689,yes,4169
689,yes,4170
689,yes,4171
689,yes,4172
689,yes,4173
689,yes,4174
689,yes,4175
689,yes,4176
689,yes,4177
689,yes,4178
689,yes,4179
689,yes,4180
690,yes,4181
690,yes,4182
690,yes,4183
690,yes,4184
690,yes,4185
690,yes,4186
690,yes,4187
690,yes,4188
690,yes,4189
690,yes,4190
690,yes,4191
690,yes,4192
690,yes,4193
690,yes,4194
690,yes,4195
690,yes,4196
691,no,4197
692,yes,4198
693,yes,4199
694,yes,4200
694,yes,4201
694,yes,4202
694,yes,4203
694,yes,4204
695,yes,4205
696,yes,4206
697,yes,4207
698,yes,4208
699,yes,4209
700,yes,4210
700,yes,4211
700,yes,4212
701,yes,4213
702,yes,4214
702,yes,4215
702,yes,4216
702,yes,4217
702,yes,4218
702,yes,4219
703,yes,4220
704,yes,4221
705,yes,4222
705,yes,4223
705,yes,4224
705,yes,4225
705,yes,4226
705,yes,4227
705,yes,4228
705,yes,4229
705,yes,4230
705,yes,4231
705,yes,4232
705,yes,4233
705,yes,4234
705,yes,4235
705,yes,4236
705,yes,4237
705,yes,4238
706,yes,4239
707,yes,4240
707,yes,4241
707,yes,4242
707,yes,4243
708,yes,4244
709,yes,4245
710,yes,4246
711,yes,4247
712,yes,4248
712,yes,4249
712,yes,4250
712,yes,4251
712,yes,4252
712,yes,4253
712,yes,4254
712,yes,4255
712,yes,4256
713,yes,4257
713,yes,4258
714,yes,4259
715,no,4260
716,yes,4261
717,no,4262
717,no,4263
717,no,4264
718,yes,4265
718,yes,4266
718,yes,4267
718,yes,4268
719,no,4269
719,no,4270
720,no,4271
720,no,4272
720,no,4273
720,no,4274
720,no,4275
721,yes,4276
721,yes,4277
721,yes,4278
722,no,4279
723,no,4280
723,no,4281
723,no,4282
723,no,4283
723,no,4284
723,no,4285
723,no,4286
723,no,4287
724,no,4288
725,yes,4289
726,yes,4290
726,yes,4291
727,yes,4292
728,no,4293
729,yes,4294
729,yes,4295
729,yes,4296
730,yes,4297
730,yes,4298
730,yes,4299
730,yes,4300
731,yes,4301
731,yes,4302
732,yes,4303
733,yes,4304
733,yes,4305
734,yes,4306
734,yes,4307
734,yes,4308
735,no,4309
735,no,4310
735,no,4311
736,no,4312
736,no,4313
736,no,4314
736,no,4315
736,no,4316
737,yes,4317
737,yes,4318
737,yes,4319
737,yes,4320
737,yes,4321
737,yes,4322
737,yes,4323
737,yes,4324
737,yes,4325
737,yes,4326
737,yes,4327
737,yes,4328
737,yes,4329
737,yes,4330
737,yes,4331
737,yes,4332
737,yes,4333
737,yes,4334
737,yes,4335
737,yes,4336
737,yes,4337
737,yes,4338
737,yes,4339
737,yes,4340
737,yes,4341
737,yes,4342
737,yes,4343
737,yes,4344
737,yes,4345
737,yes,4346
737,yes,4347
737,yes,4348
737,yes,4349
737,yes,4350
737,yes,4351
737,yes,4352
737,yes,4353
737,yes,4354
737,yes,4355
737,yes,4356
737,yes,4357
737,yes,4358
737,yes,4359
737,yes,4360
737,yes,4361
737,yes,4362
737,yes,4363
737,yes,4364
738,yes,4365
738,yes,4366
739,yes,4367
739,yes,4368
739,yes,4369
739,yes,4370
740,no,4371
740,no,4372
740,no,4373
740,no,4374
740,no,4375
740,no,4376
740,no,4377
740,no,4378
740,no,4379
740,no,4380
740,no,4381
740,no,4382
740,no,4383
740,no,4384
740,no,4385
740,no,4386
740,no,4387
740,no,4388
740,no,4389
740,no,4390
740,no,4391
741,yes,4392
741,yes,4393
741,yes,4394
741,yes,4395
741,yes,4396
741,yes,4397
742,no,4398
742,no,4399
742,no,4400
742,no,4401
742,no,4402
742,no,4403
742,no,4404
742,no,4405
742,no,4406
742,no,4407
742,no,4408
743,no,4409
743,no,4410
743,no,4411
743,no,4412
743,no,4413
743,no,4414
743,no,4415
743,no,4416
743,no,4417
743,no,4418
743,no,4419
743,no,4420
743,no,4421
743,no,4422
743,no,4423
743,no,4424
743,no,4425
743,no,4426
743,no,4427
743,no,4428
743,no,4429
743,no,4430
743,no,4431
743,no,4432
743,no,4433
744,yes,4434
745,yes,4435
745,yes,4436
746,no,4437
746,no,4438
747,yes,4439
748,yes,4440
749,yes,4441
750,yes,4442
751,yes,4443
751,yes,4444
752,no,4445
753,yes,4446
753,yes,4447
754,yes,4448
754,yes,4449
754,yes,4450
754,yes,4451
754,yes,4452
754,yes,4453
755,yes,4454
756,yes,4455
756,yes,4456
756,yes,4457
757,yes,4458
758,yes,4459
759,yes,4460
759,yes,4461
759,yes,4462
760,yes,4463
761,yes,4464
761,yes,4465
762,yes,4466
763,yes,4467
764,yes,4468
764,yes,4469
764,yes,4470
765,yes,4471
766,yes,4472
767,yes,4473
767,yes,4474
767,yes,4475
768,no,4476
768,no,4477
768,no,4478
768,no,4479
768,no,4480
768,no,4481
768,no,4482
768,no,4483
768,no,4484
768,no,4485
768,no,4486
768,no,4487
768,no,4488
768,no,4489
768,no,4490
768,no,4491
768,no,4492
768,no,4493
768,no,4494
768,no,4495
768,no,4496
768,no,4497
768,no,4498
769,yes,4499
770,yes,4500
770,yes,4501
770,yes,4502
770,yes,4503
770,yes,4504
771,yes,4505
771,yes,4506
771,yes,4507
771,yes,4508
771,yes,4509
771,yes,4510
771,yes,4511
771,yes,4512
771,yes,4513
772,no,4514
772,no,4515
772,no,4516
772,no,4517
772,no,4518
773,no,4519
774,no,4520
774,no,4521
774,no,4522
774,no,4523
774,no,4524
774,no,4525
774,no,4526
774,no,4527
774,no,4528
774,no,4529
774,no,4530
774,no,4531
775,no,4532
775,no,4533
776,no,4534
776,no,4535
776,no,4536
776,no,4537
776,no,4538
776,no,4539
776,no,4540
776,no,4541
777,no,4542
777,no,4543
777,no,4544
777,no,4545
777,no,4546
777,no,4547
777,no,4548
777,no,4549
777,no,4550
778,no,4551
778,no,4552
778,no,4553
778,no,4554
778,no,4555
778,no,4556
778,no,4557
778,no,4558
778,no,4559
778,no,4560
778,no,4561
778,no,4562
778,no,4563
778,no,4564
778,no,4565
778,no,4566
778,no,4567
778,no,4568
778,no,4569
778,no,4570
778,no,4571
778,no,4572
778,no,4573
778,no,4574
778,no,4575
778,no,4576
778,no,4577
778,no,4578
778,no,4579
779,yes,4580
780,yes,4581
780,yes,4582
781,no,4583
782,no,4584
782,no,4585
783,no,4586
784,yes,4587
784,yes,4588
784,yes,4589
784,yes,4590
785,yes,4591
785,yes,4592
786,yes,4593
786,yes,4594
786,yes,4595
786,yes,4596
786,yes,4597
786,yes,4598
786,yes,4599
786,yes,4600
786,yes,4601
786,yes,4602
786,yes,4603
787,yes,4604
788,yes,4605
788,yes,4606
788,yes,4607
788,yes,4608
789,yes,4609
790,yes,4610
791,yes,4611
791,yes,4612
792,no,4613
792,no,4614
792,no,4615
792,no,4616
792,no,4617
793,yes,4618
793,yes,4619
793,yes,4620
793,yes,4621
793,yes,4622
793,yes,4623
794,yes,4624
795,yes,4625
796,yes,4626
796,yes,4627
796,yes,4628
797,yes,4629
797,yes,4630
797,yes,4631
798,yes,4632
798,yes,4633
798,yes,4634
798,yes,4635
798,yes,4636
798,yes,4637
798,yes,4638
798,yes,4639
798,yes,4640
798,yes,4641
798,yes,4642
798,yes,4643
798,yes,4644
798,yes,4645
798,yes,4646
798,yes,4647
798,yes,4648
798,yes,4649
798,yes,4650
798,yes,4651
798,yes,4652
798,yes,4653
798,yes,4654
798,yes,4655
798,yes,4656
798,yes,4657
799,yes,4658
799,yes,4659
799,yes,4660
800,no,4661
800,no,4662
800,no,4663
800,no,4664
800,no,4665
800,no,4666
800,no,4667
801,yes,4668
801,yes,4669
801,yes,4670
802,yes,4671
802,yes,4672
803,no,4673
804,yes,4674
804,yes,4675
804,yes,4676
804,yes,4677
805,yes,4678
806,no,4679
806,no,4680
807,yes,4681
807,yes,4682
807,yes,4683
807,yes,4684
808,yes,4685
808,yes,4686
809,yes,4687
809,yes,4688
810,yes,4689
811,yes,4690
811,yes,4691
811,yes,4692
811,yes,4693
811,yes,4694
812,yes,4695
812,yes,4696
812,yes,4697
812,yes,4698
812,yes,4699
813,yes,4700
814,yes,4701
814,yes,4702
814,yes,4703
814,yes,4704
815,yes,4705
815,yes,4706
816,yes,4707
817,no,4708
818,yes,4709
819,yes,4710
819,yes,4711
819,yes,4712
820,yes,4713
821,no,4714
822,yes,4715
822,yes,4716
822,yes,4717
822,yes,4718
822,yes,4719
822,yes,4720
822,yes,4721
822,yes,4722
822,yes,4723
822,yes,4724
822,yes,4725
822,yes,4726
822,yes,4727
822,yes,4728
822,yes,4729
822,yes,4730
822,yes,4731
822,yes,4732
822,yes,4733
822,yes,4734
822,yes,4735
822,yes,4736
823,yes,4737
823,yes,4738
823,yes,4739
824,yes,4740
825,yes,4741
825,yes,4742
825,yes,4743
825,yes,4744
826,yes,4745
827,yes,4746
827,yes,4747
827,yes,4748
827,yes,4749
827,yes,4750
827,yes,4751
827,yes,4752
827,yes,4753
828,yes,4754
828,yes,4755
828,yes,4756
828,yes,4757
828,yes,4758
828,yes,4759
828,yes,4760
828,yes,4761
828,yes,4762
828,yes,4763
828,yes,4764
828,yes,4765
828,yes,4766
828,yes,4767
828,yes,4768
828,yes,4769
828,yes,4770
828,yes,4771
828,yes,4772
828,yes,4773
829,no,4774
829,no,4775
830,no,4776
830,no,4777
831,yes,4778
831,yes,4779
831,yes,4780
831,yes,4781
831,yes,4782
831,yes,4783
831,yes,4784
831,yes,4785
831,yes,4786
831,yes,4787
831,yes,4788
831,yes,4789
831,yes,4790
831,yes,4791
831,yes,4792
831,yes,4793
831,yes,4794
831,yes,4795
831,yes,4796
831,yes,4797
831,yes,4798
831,yes,4799
831,yes,4800
831,yes,4801
831,yes,4802
831,yes,4803
831,yes,4804
831,yes,4805
831,yes,4806
831,yes,4807
831,yes,4808
832,yes,4809
833,yes,4810
834,yes,4811
835,yes,4812
835,yes,4813
835,yes,4814
835,yes,4815
835,yes,4816
835,yes,4817
835,yes,4818
835,yes,4819
835,yes,4820
836,yes,4821
837,yes,4822
838,yes,4823
838,yes,4824
838,yes,4825
839,yes,4826
840,yes,4827
840,yes,4828
840,yes,4829
841,yes,4830
841,yes,4831
841,yes,4832
841,yes,4833
841,yes,4834
841,yes,4835
841,yes,4836
841,yes,4837
841,yes,4838
842,yes,4839
843,yes,4840
844,yes,4841
845,yes,4842
846,yes,4843
847,no,4844
848,yes,4845
848,yes,4846
848,yes,4847
848,yes,4848
849,yes,4849
849,yes,4850
849,yes,4851
850,yes,4852
851,yes,4853
851,yes,4854
851,yes,4855
851,yes,4856
851,yes,4857
851,yes,4858
851,yes,4859
851,yes,4860
851,yes,4861
851,yes,4862
851,yes,4863
851,yes,4864
851,yes,4865
851,yes,4866
851,yes,4867
851,yes,4868
851,yes,4869
851,yes,4870
851,yes,4871
851,yes,4872
851,yes,4873
852,no,4874
853,no,4875
854,no,4876
855,yes,4877
855,yes,4878
855,yes,4879
855,yes,4880
855,yes,4881
855,yes,4882
855,yes,4883
855,yes,4884
856,yes,4885
856,yes,4886
857,yes,4887
858,yes,4888
858,yes,4889
859,yes,4890
859,yes,4891
859,yes,4892
859,yes,4893
859,yes,4894
859,yes,4895
859,yes,4896
859,yes,4897
859,yes,4898
859,yes,4899
860,no,4900
860,no,4901
860,no,4902
861,yes,4903
861,yes,4904
862,yes,4905
863,no,4906
864,yes,4907
865,yes,4908
865,yes,4909
865,yes,4910
865,yes,4911
865,yes,4912
865,yes,4913
865,yes,4914
865,yes,4915
865,yes,4916
865,yes,4917
865,yes,4918
865,yes,4919
865,yes,4920
865,yes,4921
865,yes,4922
865,yes,4923
865,yes,4924
865,yes,4925
865,yes,4926
865,yes,4927
865,yes,4928
865,yes,4929
865,yes,4930
865,yes,4931
865,yes,4932
865,yes,4933
866,yes,4934
867,no,4935
867,no,4936
867,no,4937
867,no,4938
867,no,4939
867,no,4940
867,no,4941
867,no,4942
867,no,4943
867,no,4944
867,no,4945
867,no,4946
867,no,4947
867,no,4948
867,no,4949
867,no,4950
867,no,4951
867,no,4952
867,no,4953
867,no,4954
867,no,4955
867,no,4956
867,no,4957
867,no,4958
867,no,4959
867,no,4960
867,no,4961
867,no,4962
867,no,4963
867,no,4964
867,no,4965
867,no,4966
867,no,4967
867,no,4968
867,no,4969
867,no,4970
867,no,4971
867,no,4972
867,no,4973
867,no,4974
867,no,4975
867,no,4976
867,no,4977
867,no,4978
867,no,4979
867,no,4980
867,no,4981
867,no,4982
867,no,4983
867,no,4984
867,no,4985
867,no,4986
867,no,4987
867,no,4988
867,no,4989
867,no,4990
867,no,4991
867,no,4992
867,no,4993
867,no,4994
867,no,4995
867,no,4996
867,no,4997
867,no,4998
867,no,4999
867,no,5000
867,no,5001
867,no,5002
867,no,5003
867,no,5004
867,no,5005
867,no,5006
867,no,5007
867,no,5008
867,no,5009
867,no,5010
867,no,5011
867,no,5012
867,no,5013
867,no,5014
867,no,5015
867,no,5016
867,no,5017
867,no,5018
867,no,5019
867,no,5020
867,no,5021
867,no,5022
867,no,5023
867,no,5024
868,yes,5025
868,yes,5026
868,yes,5027
868,yes,5028
869,yes,5029
869,yes,5030
869,yes,5031
869,yes,5032
869,yes,5033
869,yes,5034
869,yes,5035
869,yes,5036
869,yes,5037
869,yes,5038
869,yes,5039
869,yes,5040
869,yes,5041
869,yes,5042
869,yes,5043
869,yes,5044
869,yes,5045
869,yes,5046
869,yes,5047
869,yes,5048
869,yes,5049
869,yes,5050
869,yes,5051
869,yes,5052
869,yes,5053
869,yes,5054
869,yes,5055
869,yes,5056
869,yes,5057
869,yes,5058
869,yes,5059
869,yes,5060
869,yes,5061
870,yes,5062
870,yes,5063
870,yes,5064
870,yes,5065
871,no,5066
872,yes,5067
872,yes,5068
872,yes,5069
872,yes,5070
872,yes,5071
872,yes,5072
872,yes,5073
872,yes,5074
872,yes,5075
872,yes,5076
872,yes,5077
872,yes,5078
872,yes,5079
872,yes,5080
872,yes,5081
872,yes,5082
872,yes,5083
872,yes,5084
872,yes,5085
872,yes,5086
872,yes,5087
872,yes,5088
872,yes,5089
872,yes,5090
873,yes,5091
874,yes,5092
875,yes,5093
875,yes,5094
875,yes,5095
875,yes,5096
875,yes,5097
875,yes,5098
875,yes,5099
875,yes,5100
875,yes,5101
875,yes,5102
875,yes,5103
875,yes,5104
875,yes,5105
876,yes,5106
877,no,5107
878,yes,5108
878,yes,5109
878,yes,5110
878,yes,5111
878,yes,5112
878,yes,5113
878,yes,5114
879,no,5115
879,no,5116
879,no,5117
879,no,5118
879,no,5119
879,no,5120
879,no,5121
879,no,5122
879,no,5123
879,no,5124
879,no,5125
879,no,5126
879,no,5127
879,no,5128
879,no,5129
879,no,5130
879,no,5131
879,no,5132
879,no,5133
879,no,5134
879,no,5135
879,no,5136
879,no,5137
879,no,5138
879,no,5139
879,no,5140
879,no,5141
879,no,5142
879,no,5143
879,no,5144
879,no,5145
879,no,5146
879,no,5147
879,no,5148
879,no,5149
879,no,5150
879,no,5151
879,no,5152
879,no,5153
879,no,5154
879,no,5155
879,no,5156
879,no,5157
879,no,5158
879,no,5159
879,no,5160
879,no,5161
879,no,5162
879,no,5163
879,no,5164
879,no,5165
879,no,5166
879,no,5167
879,no,5168
879,no,5169
879,no,5170
879,no,5171
879,no,5172
879,no,5173
879,no,5174
879,no,5175
879,no,5176
879,no,5177
879,no,5178
880,no,5179
880,no,5180
881,yes,5181
881,yes,5182
881,yes,5183
881,yes,5184
881,yes,5185
881,yes,5186
881,yes,5187
882,yes,5188
883,yes,5189
884,yes,5190
885,yes,5191
886,yes,5192
886,yes,5193
887,yes,5194
888,no,5195
889,yes,5196
889,yes,5197
889,yes,5198
889,yes,5199
889,yes,5200
889,yes,5201
889,yes,5202
889,yes,5203
889,yes,5204
889,yes,5205
889,yes,5206
889,yes,5207
889,yes,5208
889,yes,5209
889,yes,5210
889,yes,5211
889,yes,5212
889,yes,5213
889,yes,5214
890,yes,5215
891,yes,5216
892,yes,5217
892,yes,5218
892,yes,5219
892,yes,5220
893,yes,5221
894,yes,5222
894,yes,5223
895,yes,5224
895,yes,5225
896,no,5226
897,yes,5227
897,yes,5228
897,yes,5229
897,yes,5230
897,yes,5231
898,no,5232
898,no,5233
898,no,5234
898,no,5235
898,no,5236
898,no,5237
898,no,5238
898,no,5239
898,no,5240
898,no,5241
898,no,5242
898,no,5243
898,no,5244
898,no,5245
898,no,5246
898,no,5247
898,no,5248
898,no,5249
898,no,5250
898,no,5251
898,no,5252
899,no,5253
900,no,5254
900,no,5255
900,no,5256
900,no,5257
900,no,5258
900,no,5259
900,no,5260
900,no,5261
900,no,5262
900,no,5263
900,no,5264
901,no,5265
901,no,5266
901,no,5267
902,yes,5268
903,yes,5269
904,yes,5270
905,no,5271
905,no,5272
905,no,5273
905,no,5274
905,no,5275
905,no,5276
905,no,5277
905,no,5278
905,no,5279
905,no,5280
905,no,5281
906,no,5282
907,yes,5283
908,yes,5284
908,yes,5285
908,yes,5286
909,yes,5287
909,yes,5288
909,yes,5289
909,yes,5290
909,yes,5291
910,no,5292
910,no,5293
910,no,5294
910,no,5295
910,no,5296
910,no,5297
910,no,5298
910,no,5299
910,no,5300
910,no,5301
910,no,5302
910,no,5303
910,no,5304
910,no,5305
910,no,5306
910,no,5307
910,no,5308
910,no,5309
910,no,5310
910,no,5311
911,no,5312
911,no,5313
911,no,5314
911,no,5315
911,no,5316
911,no,5317
912,no,5318
912,no,5319
912,no,5320
912,no,5321
912,no,5322
912,no,5323
912,no,5324
912,no,5325
913,yes,5326
913,yes,5327
914,yes,5328
914,yes,5329
915,yes,5330
915,yes,5331
915,yes,5332
915,yes,5333
915,yes,5334
915,yes,5335
915,yes,5336
915,yes,5337
915,yes,5338
915,yes,5339
915,yes,5340
915,yes,5341
916,yes,5342
916,yes,5343
916,yes,5344
916,yes,5345
916,yes,5346
917,yes,5347
917,yes,5348
917,yes,5349
918,yes,5350
919,no,5351
920,no,5352
920,no,5353
920,no,5354
920,no,5355
920,no,5356
921,yes,5357
921,yes,5358
921,yes,5359
921,yes,5360
922,no,5361
922,no,5362
923,no,5363
923,no,5364
923,no,5365
923,no,5366
923,no,5367
923,no,5368
923,no,5369
924,no,5370
924,no,5371
924,no,5372
924,no,5373
924,no,5374
924,no,5375
924,no,5376
925,no,5377
926,no,5378
926,no,5379
926,no,5380
926,no,5381
927,yes,5382
928,yes,5383
929,no,5384
929,no,5385
929,no,5386
929,no,5387
929,no,5388
929,no,5389
929,no,5390
929,no,5391
929,no,5392
930,yes,5393
931,yes,5394
931,yes,5395
931,yes,5396
931,yes,5397
931,yes,5398
931,yes,5399
931,yes,5400
931,yes,5401
931,yes,5402
931,yes,5403
931,yes,5404
931,yes,5405
931,yes,5406
931,yes,5407
931,yes,5408
931,yes,5409
931,yes,5410
931,yes,5411
931,yes,5412
931,yes,5413
931,yes,5414
932,no,5415
933,no,5416
934,yes,5417
935,no,5418
935,no,5419
935,no,5420
935,no,5421
935,no,5422
935,no,5423
936,no,5424
936,no,5425
936,no,5426
936,no,5427
936,no,5428
936,no,5429
936,no,5430
936,no,5431
936,no,5432
937,yes,5433
937,yes,5434
937,yes,5435
938,yes,5436
939,yes,5437
939,yes,5438
940,no,5439
941,yes,5440
941,yes,5441
941,yes,5442
941,yes,5443
941,yes,5444
941,yes,5445
941,yes,5446
942,yes,5447
943,yes,5448
944,no,5449
945,no,5450
946,yes,5451
947,yes,5452
947,yes,5453
947,yes,5454
947,yes,5455
947,yes,5456
947,yes,5457
948,yes,5458
948,yes,5459
948,yes,5460
948,yes,5461
949,yes,5462
949,yes,5463
949,yes,5464
949,yes,5465
949,yes,5466
949,yes,5467
949,yes,5468
949,yes,5469
950,no,5470
950,no,5471
950,no,5472
951,no,5473
951,no,5474
951,no,5475
951,no,5476
951,no,5477
951,no,5478
952,no,5479
952,no,5480
952,no,5481
952,no,5482
952,no,5483
952,no,5484
952,no,5485
952,no,5486
952,no,5487
952,no,5488
952,no,5489
952,no,5490
953,yes,5491
953,yes,5492
953,yes,5493
953,yes,5494
953,yes,5495
954,yes,5496
955,yes,5497
956,no,5498
956,no,5499
957,no,5500
957,no,5501
957,no,5502
958,yes,5503
958,yes,5504
958,yes,5505
958,yes,5506
958,yes,5507
958,yes,5508
958,yes,5509
958,yes,5510
958,yes,5511
958,yes,5512
958,yes,5513
959,yes,5514
960,yes,5515
960,yes,5516
960,yes,5517
961,yes,5518
961,yes,5519
962,yes,5520
963,yes,5521
964,yes,5522
964,yes,5523
964,yes,5524
965,yes,5525
965,yes,5526
965,yes,5527
966,no,5528
967,yes,5529
968,yes,5530
968,yes,5531
969,no,5532
970,no,5533
970,no,5534
970,no,5535
970,no,5536
970,no,5537
971,no,5538
971,no,5539
971,no,5540
971,no,5541
971,no,5542
972,no,5543
973,yes,5544
973,yes,5545
973,yes,5546
973,yes,5547
974,no,5548
975,yes,5549
976,yes,5550
977,yes,5551
978,no,5552
978,no,5553
979,no,5554
980,yes,5555
981,no,5556
982,yes,5557
983,yes,5558
984,no,5559
985,no,5560
986,yes,5561
986,yes,5562
986,yes,5563
986,yes,5564
986,yes,5565
986,yes,5566
986,yes,5567
986,yes,5568
986,yes,5569
986,yes,5570
986,yes,5571
986,yes,5572
986,yes,5573
986,yes,5574
986,yes,5575
986,yes,5576
986,yes,5577
986,yes,5578
986,yes,5579
986,yes,5580
986,yes,5581
986,yes,5582
986,yes,5583
986,yes,5584
986,yes,5585
987,no,5586
987,no,5587
987,no,5588
987,no,5589
988,no,5590
988,no,5591
988,no,5592
988,no,5593
988,no,5594
988,no,5595
988,no,5596
988,no,5597
988,no,5598
988,no,5599
988,no,5600
988,no,5601
988,no,5602
988,no,5603
988,no,5604
988,no,5605
988,no,5606
988,no,5607
988,no,5608
988,no,5609
988,no,5610
988,no,5611
988,no,5612
988,no,5613
988,no,5614
989,yes,5615
989,yes,5616
989,yes,5617
989,yes,5618
990,no,5619
990,no,5620
990,no,5621
990,no,5622
990,no,5623
990,no,5624
990,no,5625
990,no,5626
990,no,5627
990,no,5628
990,no,5629
990,no,5630
990,no,5631
990,no,5632
990,no,5633
990,no,5634
990,no,5635
990,no,5636
990,no,5637
990,no,5638
990,no,5639
990,no,5640
990,no,5641
990,no,5642
990,no,5643
990,no,5644
990,no,5645
990,no,5646
991,no,5647
992,no,5648
992,no,5649
992,no,5650
992,no,5651
992,no,5652
992,no,5653
992,no,5654
992,no,5655
992,no,5656
993,yes,5657
993,yes,5658
994,no,5659
995,yes,5660
995,yes,5661
995,yes,5662
995,yes,5663
995,yes,5664
996,yes,5665
996,yes,5666
996,yes,5667
996,yes,5668
997,no,5669
997,no,5670
997,no,5671
997,no,5672
997,no,5673
998,yes,5674
998,yes,5675
998,yes,5676
998,yes,5677
998,yes,5678
999,yes,5679
999,yes,5680
1000,no,5681
1001,no,5682
1001,no,5683
1002,yes,5684
1002,yes,5685
1002,yes,5686
1002,yes,5687
1002,yes,5688
1002,yes,5689
1003,yes,5690
1003,yes,5691
1003,yes,5692
1003,yes,5693
1003,yes,5694
1003,yes,5695
1003,yes,5696
1003,yes,5697
1003,yes,5698
1003,yes,5699
1004,yes,5700
1004,yes,5701
1005,yes,5702
1006,yes,5703
1007,yes,5704
1008,yes,5705
1008,yes,5706
1008,yes,5707
1008,yes,5708
1008,yes,5709
1008,yes,5710
1008,yes,5711
1008,yes,5712
1008,yes,5713
1009,no,5714
1010,no,5715
1010,no,5716
1011,yes,5717
1011,yes,5718
1011,yes,5719
1011,yes,5720
1011,yes,5721
1011,yes,5722
1012,no,5723
1012,no,5724
1013,no,5725
1014,yes,5726
1015,no,5727
1015,no,5728
1015,no,5729
1015,no,5730
1015,no,5731
1015,no,5732
1015,no,5733
1015,no,5734
1015,no,5735
1015,no,5736
1015,no,5737
1015,no,5738
1015,no,5739
