type,id,tags.highway,tags.traffic_signals,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.car,tags.hgv,tags.area,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.religion,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:postcode,tags.width,tags.description,tags.source:maxspeed,tags.tunnel,tags.proposed,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.information,tags.covered,tags.motorcar:forward,tags.footway
way,189067591,service,,,,,,,,,"[5794854818, 1997154617, 1997154311, 1997154549]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189067607,service,,,,,,,,,"[5794854815, 1997154263, 1997154513, 1997154458]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189067611,service,,,,,,,,,"[5794854811, 1997154187, 1997154578, 5794854814]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,235097258,residential,,,,,,,,,"[5797643308, 5044256138, 2431942887]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,289858043,unclassified,,,Đường N,,,,,,"[842051616, 5794916693, 5794916695, 5794916694]",,,Nguyen Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409274386,tertiary,,,Nguyễn Chí Thanh,,,,,,"[5794854831, 5794771158]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,460336755,tertiary,,,Số 7,,,,,,"[5811481197, 5811481178, 5811481200, 1802527574, 1802527787, 3234380982, 1802527568, 5811481204, 5797643308]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516932971,service,,,Hẻm 128 Hùng Vương,,,,,,"[5794854821, 5045657062, 5045657068, 5045657063, 5045657064, 5045657065, 5045657066, 5045657067]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516932973,service,,,,,,,,,"[5794854819, 5045657073, 5045657075, 5045657074]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516932974,service,,,,,,,,,"[5045657075, 5794854820]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516932981,residential,,,Hẻm 382 Sư Vạn Hạnh,,,,,,"[5794771177, 5045657129, 5794771167, 5794771168, 5794771166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516932985,service,,,Hẻm 141 Trần Nhân Tôn,,,,,,"[5794771162, 5794771160]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516933023,service,,,Hẻm 206 Sư Vạn Hạnh,,,,,,"[5794771170, 5045657243, 5045657244]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516933024,service,,,Hẻm 222 Sư Vạn Hạnh,,,,,,"[5794771171, 5598915236, 5045657246]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516933025,service,,,Hẻm 226 Sư Vạn Hạnh,,,,,,"[5794771172, 5045657249, 5045657248]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516946755,service,,,Hẻm 128 Nguyễn Chí Thanh,,,,,,"[5794770944, 5045756773]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,516946758,service,,,Hẻm 160 Nguyễn Chí Thanh,,,,,,"[5045756777, 5045756782, 5794770945]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585932627,service,,,,,,,,,"[5794854816, 5598914675]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585932644,service,,,,,,,,,"[5598914716, 5598914925, 5598914715, 5598914924, 5598914921, 5598914923, 5598914720, 5805637472, 5598914922, 5598914719, 5598914718, 5794771155]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585932651,service,,,,,,,,,"[5598914943, 5598914942, 5598914939, 5598914941, 5794771157]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604897325,service,,,Hẻm 16 Nguyễn Văn Nghi,,,,,,"[5738537560, 5738537559, 5793427581]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607529583,service,,,,,,,,,"[5757507454, 5757507453, 5757507452, 5797841732, 5023969314]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,611958606,service,,,Hẻm 112 Nguyễn Văn Nghi,,,,,,"[5793427533, 5793427534]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612115864,service,,,,,,,,,"[5797841738, 5794808760]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612115872,service,,,,,,,,,"[5797841735, 5797841747, 5794808806, 5794808805, 5794808804, 5794808803, 5794808802, 5794808801, 5794808800, 5794808799, 5794808798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612124229,tertiary,,,,,,,,,"[5794854832, 5794854831]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612124237,service,,,,,,,,,"[5794770951, 5794857261, 5794857260]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128068,service,,,,,,,,,"[5794883960, 5794883959, 5794883955, 5794883958, 5794883957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128074,service,,,,,,,,,"[5794883969, 5794883968, 5794883967, 5794883966, 5794883965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128083,service,,,,,,,,,"[5794883985, 5794883984]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128089,residential,,,,,,,,,"[5794883987, 5794883986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128096,residential,,,,,,,,,"[5794883996, 5794883989, 5794883995, 5794883994, 5794883993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128100,service,,,,,,,,,"[5794884009, 5794884008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128109,primary_link,,,,,,,,,"[5794884018, 5794884017, 5794884016, 5794884015, 5802993753, 5802993754, 5794884014]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612128111,service,,,,,,,,,"[5795371715, 5794884021, 5794884020, 5794884019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132577,residential,,,,,,,,,"[5794913265, 5794913264, 5794913263, 5794913262, 5794913261]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132579,residential,,,,,,,,,"[5794913268, 5794913311, 5794913310, 5794913277, 5794913267, 5794913276, 5794913275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132580,residential,,,,,,,,,"[5794913320, 5794913319, 5794913318, 5794913317, 5794913316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132584,residential,,,,,,,,,"[5794913283, 5794913282, 5794913281, 5794913280, 5794913279, 5794913278, 5794913256, 5794913255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132587,residential,,,,,,,,,"[5794913304, 5794913303, 5794913302, 5794913301, 5794913300, 5794913299, 5794913298, 5794913297, 5794913296, 5794913254, 5794913253, 5794913305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132590,residential,,,,,,,,,"[5794913327, 5794913326, 5794913325, 5794913324, 5794913323, 5794913322, 5794913321]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132591,service,,,,,,,,,"[5598914639, 5794913328]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132594,service,,,,,,,,,"[5794913339, 5794913338, 5794913337, 5794913336, 5794913335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612132597,residential,,,,,,,,,"[5794913350, 5794913349, 5794913348, 5794913347, 5794913346]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612137750,service,,,,,,,,,"[5794940759, 5794940755, 5794940758, 5794940757, 5794940756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612147469,residential,,,,,,,,,"[5795001569, 5795001568, 5795001567, 5795001566]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612147499,residential,,,,,,,,,"[5795001640, 5795001639, 5795001638]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612147500,residential,,,,,,,,,"[5795001641, 5795001640]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612185539,service,,,Hẻm 272 Lê Đức Thọ,,,,,,"[5795232900, 3138810134, 3138810137]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612185577,service,,,Hẻm 208 Lê Đức Thọ,,,,,,"[5795232913, 3138810006, 5795232914, 5360400707, 5751157440, 3138810009]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612200259,service,,,,,,,,,"[5795319699, 5795319698, 5795319697, 5795319696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501698,unclassified,,,,,,,,,"[5797841740, 5797841741, 5797841742, 5797841743, 5797841732, 5797843775, 5797843776, 5797843773, 5797843777, 5797843772, 5797843778, 5797843771, 5797843779, 5797843770, 5797843780, 5797843781, 5797843782]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501711,unclassified,,,,,,,,,"[5797841744, 5797841745, 5797841738, 5797841737, 5797841746, 5797841736, 5797841735, 5797843895, 5797843896, 5797843897, 5797843898, 5797841739, 5797841740]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,613596409,residential,,,,,,,,,"[5794771154, 5805637468, 5805637467, 5805637466, 5805637465, 5805637464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32578391,residential,,,Thái Phiên,,,,,,"[5778381580, 5778381579, 5778381578, 5778381577, 366455884, 366424438, 5778381622, 5766180803, 366384971, 5778381576, 5778381621, 5778381620, 5044255982, 4974489035, 5766180810, 366443502, 5001800286, 5788345741, 366421922, 4582296569, 366467661, 5802717062, 366418432, 5802717063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32585058,service,,,,,,,,,"[5800034808, 5800034807, 366412230, 5800034826, 5800034815, 1484800407, 366402836, 1484800422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,135532035,footway,,,,,,,,,"[1488527409, 5800037253]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145656930,residential,,,Đường số 2,,,,,,"[5800069351, 366372450, 5800069602, 5811664516, 5502531456, 5800069598]",,,Road Number 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,169081643,residential,,,Hẻm 532 Kinh Dương Vương,,,,,,"[5757507485, 4553070859, 1802527919, 1802527810, 4453412534, 5757507520, 4453411207, 1802527774, 5757507512, 5679833270, 1802527781, 5797843770, 366389396]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189027792,tertiary,,,Mai xuân Thưởng,,,,,,"[5800279211, 5800279212, 5800279213, 5800279209, 5800279215, 5800279214, 5800279216, 5800279217, 5800279191, 5800279226, 5800279225, 5800279227, 5800279229, 5800279224, 5800279228, 5800279223, 5800279230, 4195286270, 4195286234, 5800279222, 366431375, 4202267611, 4202267591, 5764874756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,420287652,residential,,,,,,,,,"[5800355523, 4202268254]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,420287789,service,,,,,,,,,"[4202268571, 4202268570, 4202268558, 4202268559, 4202268565, 4202268569, 4202268568, 5800279212]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,464462967,primary_link,,,,,,,,,"[4595642999, 5802614750, 5802614739, 5802614744, 4595643013, 4595648045, 4595643025, 4595643012, 5813728916, 4595648046, 4595643000]",,,,,,,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,498759036,service,,,Hẻm 452 Phan Văn Trị,,,,,,"[5798935318, 4901194478]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,498972661,service,,,Hẻm 201 Nguyễn Thái Sơn,,,,,,"[4903050743, 5798936668, 4903050744, 5798936677, 5798936662, 5798936732, 4903050737, 4903050740, 4903050736, 5798936748, 5798936740, 4903050735, 5798936853, 5798936854, 5798936752]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,512254806,service,,,Hẻm 519 Kinh Dương Vương,,,,,,"[5009095767, 5797843851, 5009095768, 5009095769, 5009095770]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,514174205,service,,,,,,,,,"[5757488305, 5757488246, 5757488306, 5757488307, 5797843763, 3164037422, 5023969314]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,520823010,service,,,Hẻm 312 Kinh Dương Vương,,,,,,"[5797843803, 5075577052, 5075577053]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595379906,service,,,Hẻm 25 Trần Quý,,,,,,"[5802717070, 5674570366]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595379908,service,,,Hẻm 9 Lê Đại Hành,,,,,,"[5802717064, 5674570369, 5674570371, 5674570372, 5674570373]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595379909,service,,,Hẻm 32 Lê Đại Hành,,,,,,"[5802717065, 5674570380, 5674570375, 5674570376]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595379911,service,,,Hẻm 62 Lê Đại Hành,,,,,,"[5802717066, 5674570383, 5674570384, 5674570385, 5674570386, 5674570387]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,595379912,service,,,Hẻm 66 Lê Đại Hành,,,,,,"[5802717068, 5674570389, 5674570390, 5674570391, 5674570397, 5674570392, 5674570387, 5674570393, 5674570394, 5674570395, 5674570396]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607529578,service,,,,,,,,,"[5757507437, 5757507436, 5797843773]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607529582,service,,,,,,,,,"[5797843772, 5757507450, 5757507449, 5757507448, 5797843771]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607529592,residential,,,Hẻm 532 Kinh Dương Vương,,,,,,"[5757507496, 5797843779, 5757507495, 5757507494, 5757507484, 5757507493, 5757507492, 5757507491, 5757507490, 5757507489, 5757507488, 5757507487, 5757507486, 5757507485]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608557668,service,,,,,,,,,"[5817150429, 5817150430, 5765330165, 5797843831, 5765330164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612115851,residential,,,Nguyễn Trọng Trí,,,,,,"[5797843865, 3892106150, 5794808709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612115862,residential,,,,,,,,,"[5797843841, 5794808750, 5794808749, 5794808748, 5794808747]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501697,unclassified,,,,,,,,,"[5797841733, 5797843768, 5797843767, 5797843766, 5797843763]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501699,unclassified,,,,,,,,,"[5797843791, 5797843790, 5797843789, 5797843783, 5797843788, 5797843784, 5797843787, 5797843786, 5797841733]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501700,unclassified,,,,,,,,,"[5797843758, 5797843757, 5797843801, 5797843792, 5797843800, 5797843793, 5797843799, 5797843798, 5797843794, 5797843797, 5797843796, 5797843795, 5797843756, 5797843755, 5798012292, 5797843754]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501701,unclassified,,,,,,,,,"[5797841750, 5797843805, 5797843806, 5797843807, 5797843803, 5797843808, 5797841749]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501702,unclassified,,,,,,,,,"[5797843811, 5797843812, 5797843813, 5797843810, 5797843814, 5797843815, 5797843764]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501704,unclassified,,,,,,,,,"[5797843754, 5797843831, 5797843830, 5797843823, 5797843829, 5797843828, 5797843827, 5797843826, 5797843825, 5797843824]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501706,unclassified,,,,,,,,,"[5797841734, 5797843843, 5797843844, 5797843841, 5797843845, 5797843846, 5797841748]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501707,unclassified,,,,,,,,,"[5797843763, 5797843851, 5797843850, 5797843849, 5797843762]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612501710,unclassified,,,,,,,,,"[5797841748, 5797843867, 5797843868, 5797843869, 5797843870, 5797843865, 5797843871, 5797843864, 5797843872, 5797843863, 5797843873, 5797843862, 5797843874, 5797841744]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612508982,service,,,,,,,,,"[5797894427, 5797894426, 5797894425, 5797894424, 5797894422, 5797894423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612666372,service,,,Hẻm 404 Phan Văn Trị,,,,,,"[5798935315, 5798935316, 5798935317]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612666400,service,,,Hẻm 241 Nguyễn Thái Sơn,,,,,,"[4903050737, 5798936705, 4903050741, 4903050738, 5798936696, 5798936699, 5798936695, 5798936694, 5798936703, 5798936693]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612666512,service,,,Hẻm 202 Nguyễn Văn Nghi,,,,,,"[5798936914, 5798936916, 5798936915]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612682583,service,,,Hẻm 185 Nguyễn Thái Sơn,,,,,,"[5799069462, 5799069463, 5799069464, 5799069473, 5799069465, 5799069466, 5799069461]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,612682585,service,,,Hẻm 177 Nguyễn Thái Sơn,,,,,,"[5799069467, 5799069468, 5799069469, 5799069470, 5799069471, 5799069472, 5799069473]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
